SMILES,SMILES_state,NLL
Cc1cnc(C(=O)NC2CCN(C(=O)c3ccsc3)CC2)cc1C,1,19.97
CCCNC(=O)C1CCC(NC(=O)CCN2CCCCC2)CC1,1,18.86
COc1ccc(CCC(C)NC(=O)c2nc[nH]c2C(=O)NC(C)(C)C)cc1,1,17.71
O=C(c1cccc(-c2ccco2)n1)N1CCCCC1,1,13.51
Cc1cccc(C2CCCN(C(=O)c3ccccn3)C2)n1,1,15.12
O=C(NCc1ccccc1Cl)C1CCN(c2ccnc(C(F)(F)F)c2)CC1,1,22.18
CC(=O)c1sc(=NCc2cccnc2)[nH]c1C,1,22.73
Cc1ccc(CCNC(=O)c2cncc(Cl)c2)nc1,1,8.58
CC(C)c1oc(Cl)cc1C(=O)Nc1cccnc1,1,28.19
Cc1cc(=NC2CCCCC2)nc(N2CCN(C)CC2)[nH]1,1,19.9
O=C(c1cccnc1)C1CCCN(C(=O)c2cncnc2)C1,1,14.57
CCN(C(=O)c1ccncc1)c1ncc(-c2cncnc2)cn1,1,15.72
Cc1nc(C(C)NC(=O)c2ccc(Cl)cn2)cs1,1,9.49
CC(NC(=O)c1ccc2ccsc2c1)c1ccncc1,1,19.94
O=C(c1ccc(-c2cncnc2)cc1)N1CCCN(C(=O)c2cccnc2)CC1,1,11.15
COc1ncc(C(=O)N2CCCCCC2)c(OC)n1,1,16.27
CN1CCCN(C(=O)c2cc(C(=O)N3CCC(F)CC3)ncc2Cl)CC1,1,16.41
CC(C)Oc1ccnc(-c2ccc(-c3ccccn3)[nH]c2=O)c1,1,25.78
Cc1nc(CN2CCCN(C(=O)c3cnccn3)CC2)oc1C,1,13.41
O=C(SCc1ncccn1)N1CCN(C(=O)N2CCCCC2)CC1,1,21.96
CCCNC(=O)C1CCCN(C(=O)c2ccncn2)C1,1,11.35
CNC(=O)c1ccc(CCNC(=O)c2ccc(Cl)nc2)cn1,1,12.05
O=C(NCc1cscn1)c1cnc(-c2ccc(F)cc2)nc1,1,13.03
CC(C)(C)c1ccc(-c2cncc(C(=O)NCc3ccncc3)n2)cc1,1,11.86
CC1(c2cnccn2)CCN(CCNC(=O)c2cncc(Cl)c2)CC1,1,17.16
CCc1nc(CN2CCN(C(=O)c3ccc(F)cc3)CC2)co1,1,11.58
Cc1cc(C(C)NC(=O)c2cccnc2)ccn1,1,12.88
c1cncc(NCCC(c2ccncc2)c2cccs2)c1,1,22.21
CCNC(=O)C1CCN(C(=O)c2ccc(C)nc2)CC1,1,14.91
O=C(NCCc1ccncc1)c1cncc(Cl)c1,1,7.58
O=C(c1cc(C(F)F)cc(-c2cccs2)n1)N1CCCCC1,1,20.39
O=C(NC1CCCCCC1)c1ccc(Cl)s1,1,14.81
Cc1nc(C(F)(F)F)c(CNC(=O)NCCc2ccccc2Cl)s1,1,25.33
O=C(c1cscn1)N1CCC2(CCCN(Cc3ccco3)C2)CC1,1,15.42
O=C(c1ccon1)N1CCN(CC(O)c2cccnc2)CC1,1,16.11
Cc1cc(C2CCN(C(=O)c3ccncc3Cl)CC2)ncn1,1,15.7
CNC(=O)c1cc(C(F)(F)F)nc(-c2ccccc2)c1C,1,21.77
N=c1nc(-c2ccco2)cc(C(=O)N2CCCCC2)[nH]1,1,14.35
CN1CCCN(C(=O)c2ccccc2C(=O)N2CCCCCC2)CC1,1,17.7
O=C(CCc1ccncc1)N1CCN(C(=O)c2ccc(Cl)cn2)CC1,1,19.9
Cc1cnc(C(=O)N2CCCC(NC(=O)c3cnc(Cl)cn3)C2)cn1,1,14.54
Cc1ccc(CCNC(=O)c2ccccn2)c(C)c1,1,19.04
Cc1ccnc(-c2cccc(C(=O)NC3CCCC3)n2)c1,1,17.01
Cc1cnc(CCNC(=O)c2cncc(Cl)c2)nc1,1,9.59
Cc1ncc(C(=O)N2CCCCC2c2cnccn2)cn1,1,14.76
Cc1ncsc1CNC(=O)NCCCc1cnccn1,1,19.06
O=C(NCCCNC(=O)c1cc2ccccc2s1)c1ccco1,1,24.58
O=C(Nc1cc2c(s1)CN(C(=O)c1cncc(Cl)c1)CCC2)c1ccccc1F,1,22.79
CC(NC(=O)c1ccncn1)c1ccc(-c2cc(Cl)ccn2)nc1,1,13.85
O=C(NCCc1ccccn1)c1cncc(-c2ccccc2F)n1,1,12.95
Cc1cc(-c2cccc(C(=O)N3CCN(C(=O)c4ccccc4)CC3)n2)c(Cl)cn1,1,21.28
CCOc1cc(C(=O)NC2CCC(C)NC2)ccn1,1,21.38
CCCNC(=O)c1ccn(Cc2ccc(Cl)nc2)n1,1,19.59
CC(NC(=O)c1cocn1)c1ccnc(CN2CCN(C)CC2)c1,1,14.23
CCC(NC(=O)c1ccncn1)c1ccnc(F)c1,1,15.78
CC(C)CN(C)C(=O)c1cnccn1,1,14.78
Cc1ccnc(C)c1C(=O)N1CCCC(NC(=O)c2ccoc2)CC1,1,20.59
COc1cccc(C2CCN(C(=O)c3ccncc3)CC2)c1,1,13.78
Cn1nc(-c2ccc(Cl)cn2)c2cc(C(=O)NC(C)(C)C)ccc21,1,20.24
O=C(c1ccc(-c2cncnc2)nc1)N1CCC(F)(F)CC1,1,12.59
O=C(NC1CCCN(Cc2cccnc2)C1)c1cnccn1,1,15.65
CCc1nc(CN(C(=O)c2ccncc2)C(C)C)co1,1,13.93
CC1CCN(C(=O)c2ccncc2C(=O)NCc2ccncc2)CC1,1,17.7
CCOc1cccc(C(=O)N2CCN3CCCC3C2)c1,1,22.17
CC(NC(=O)c1ccc(Cl)cn1)c1cccc(OCC(F)(F)F)n1,1,20.66
O=C(c1ccc(Cl)cn1)N1CCC(c2cnccn2)CC1,1,11.33
O=C(c1ccc(Cl)nc1)N1CC2CCN(CCC(F)(F)F)CC2C1,1,23.74
Cc1cncnc1C1(O)CCN(C(=O)c2ccncc2)CC1,1,14.51
O=C(NCC1CCN(C(=O)c2cncnc2)CC1)c1cccnc1,1,14.24
CCOc1cc(CN2CCC(NC(=O)c3cnccn3)CC2)ccc1C(N)=O,1,19.79
O=C(NC1CN(C2CCCC2)C1)c1cccnc1OCC(F)(F)F,1,19.31
CN(c1cnccn1)C1CCN(C(=O)c2cccnc2)CC1,1,15.09
CCN1CCN(C(=O)c2ccc(-c3cccc(Cl)c3)cn2)CC1,1,14.23
CC(C)(C)c1coc(CSCCNC(=O)c2cncc(Cl)c2)n1,1,18.52
Cc1cncc(-c2cncc(C(=O)NC3CCCCCC3)c2)c1,1,21.9
Cc1cncc(C2CCN(C(=O)c3cccnc3)CC2)n1,1,9.33
c1cc(-c2ncnc3c2CCCC3)ccn1,1,13.88
CCN1CCCN(C(=O)c2cccn2CC)CC1,1,14.89
CCC(NC(=O)c1cnccn1)c1ccc(C)nc1,1,9.6
O=C(c1cc(C2CCCC2)c[nH]1)N1CCC(F)(F)CC1,1,14.34
O=C(NCC1CCN(C(=O)Nc2ccccc2)CC1)c1ccncc1Cl,1,17.85
CC(C)(C)NC(=O)c1ncccc1CN1CCN(C(=O)c2cccnc2)CC1,1,13.28
CN(C)C(=O)c1csc(C2CCN(C(=O)c3ccc(F)cn3)CC2)n1,1,18.43
CCOc1cnc(CCNC(=O)c2cncc(Cl)c2)cn1,1,9.42
CCc1nc(CN2CCN(C(=O)c3cnc(C)nc3)CC2)co1,1,9.47
CNC(=O)CN1CCN(C(=O)c2ccccc2F)CC1,1,18.86
CC1CN(C(=O)c2ccncc2Cl)CCN1c1nccs1,1,19.17
O=C(NCCCN1CCCCCC1)c1ccc(-c2ccccc2)cc1,1,16.17
O=C(c1cnccn1)N1CCC(c2ccncn2)CC1,1,12.74
O=C(c1cncc(Cl)c1)N1CCc2ccccc2C1c1cccnc1,1,19.06
COc1cccc(F)c1C(C)NC(=O)c1cnccn1,1,14.39
CCn1c(C(=O)NCCCN2CCCCCC2)cnc1C(C)(C)C,1,14.24
CCN(Cc1nc(C)cs1)C(=O)c1cccs1,1,21.72
COC(=O)c1oc2ccc(OC)cc2c1CC(=O)NCC(C)C,1,37.72
COc1ccnc(CCNC(=O)c2cncc(Cl)c2)c1,1,9.38
CCOc1ccnc(-c2cc(C(=O)NC3CCCCC3)ccn2)c1,1,15.3
CCc1ccc(C(C)NC(=O)c2ccncn2)o1,1,8.88
COCCNC(=O)C1CCCN(C(=O)c2ccncc2)C1,1,13.14
CCN(CC)C(=O)c1c(C)ncnc1Cl,1,15.9
CC(NC(=O)c1cc(C2CCCC2)c(Cl)cn1)c1cccnc1,1,16.19
CN1CCCN(C(=O)c2ccccc2-c2ccccn2)CC1,1,13.31
N=c1[nH]oc(C2CCN(C(=O)c3cccnc3)C2)c1Cl,1,27.32
Cc1ccc(C(=O)N2CCC(c3ccc(C(F)(F)F)cn3)CC2)cn1,1,12.81
O=C(NC1CCN(c2cnccn2)CC1)c1ccc(Cl)s1,1,17.31
CC(C)CC1COCCN1C(=O)c1cncnc1,1,15.39
COc1ccc(C(=O)N2CCCCC2)nc1-c1cccnc1,1,16.71
Cc1ccc2nc(-c3ccncc3)cc(C(=O)Nc3cccnc3)c2c1,1,17.15
O=C(NC1CCN(C(=O)C(F)(F)F)CC1)c1ccncc1Cl,1,22.03
CC(=O)N1CCCN(C(=O)c2ccc(-c3ccccn3)o2)CC1,1,18.46
O=C(NCc1cccnc1)c1cncc(-c2ccccc2F)n1,1,14.46
O=C(NCCc1ccc(F)cc1F)c1cc(-c2cccnc2)ncn1,1,21.13
O=C(c1ccc(-c2cnc(N3CCCCCC3)nc2)cn1)N1CCOCC1,1,14.16
CC(C)c1nc(CN2CCN(C(=O)c3cccnc3)CC2)co1,1,7.25
O=C(NC1CCCCC1)c1ccc(Cc2cccc(C(F)(F)F)c2)o1,1,16.6
CCN1CCN(C(=O)c2ccc(-c3cncnc3)c(=NC(C)=O)[nH]2)CC1,1,14.02
CN(CCc1ccccn1)C(=O)Nc1cccnc1,1,13.66
O=C(NC1CC2CCC1N2C(=O)c1cccc(F)c1)c1cnccn1,1,17.77
COc1ccnc(C(=O)NC(C)Cc2cccc(C)n2)c1,1,17.0
O=C(c1ccncc1)N1CCN(Cc2ccsc2)CC1,1,11.03
CCNC(=O)c1cc(CN2CCC(C(=O)NCC)CC2)on1,1,19.65
Cc1ccnc(-n2cc(NC(=O)c3cncc(Cl)c3)cn2)c1,1,24.55
N#Cc1cccc(C(=O)N2CCCN(c3ncccn3)CC2)c1,1,21.46
Cc1ccc(CC(C)NC(=O)c2cccnc2)nc1,1,16.58
Cc1nc(C2CCCCC2)ccc1C(=O)NC(C)c1ccncc1,1,20.06
O=C(NC1CCCCC1NC(=O)c1cncc(F)c1)c1ccncc1,1,15.61
CCc1nc(CN2CCCN(C(=O)c3cc(C)on3)CC2)co1,1,8.66
O=C(NCCOc1ccc(C(=O)N2CCNCC2)nc1)c1ccco1,1,21.24
Cc1ncc(C)c(N2CCC(C(=O)N3CCCCCC3)CC2)n1,1,21.39
O=C(NC1CCN(C(=O)c2ccc(Cl)nc2)CC1)c1ncc(Cl)cc1Cl,1,15.98
O=C(c1cccnc1)N1CCN(C(=O)c2cccc(C(F)(F)F)c2Cl)CC1,1,14.03
Cc1cccc(CNC(=O)C2(c3ccccn3)CCCC2)n1,1,18.16
O=C(c1ccnc(N2CCCCCC2)n1)N1CCCC1,1,15.13
O=C(NC1CCN(C(=O)c2ccncc2)CC1)c1cccnc1,1,12.74
O=C(NCc1ccccn1)c1cncc(-c2cccc(C(F)(F)F)c2)n1,1,10.65
CCOc1cnc(CCNC(=O)c2cncc(F)c2)cn1,1,12.43
CCc1nc(CN2CCCN(C(=O)c3cnccc3Cl)CC2)co1,1,15.03
CCc1noc(CNC(=O)c2cncc(OC)c2)n1,1,19.4
COc1ccc(S(=O)(=O)N2CCCN(C(=O)c3cccnc3)CC2)cc1,1,17.35
O=C(NCc1cccnc1)N1CCCN(Cc2cnccn2)CC1,1,18.02
Cc1cc(C(=O)N2CCCCC2)cc(-c2ccc(Cl)cn2)n1,1,15.06
Cc1cncc(C(O)CNC(=O)c2cnccn2)c1,1,14.52
CCc1nc(CN(CC)C(=O)c2cc(C(=O)N3CCOCC3)n(C)c2)co1,1,21.66
O=C(Nc1cccnc1)c1cccc(-c2ccc(F)cc2)c1,1,16.41
CCNC(=O)C1CCN(C(=O)c2ncccc2Cl)CC1,1,24.29
Cc1ccc(C(=O)N2CCN(Cc3cc(C)on3)CC2)nc1,1,12.46
O=C(NCCCN1CCCC1=O)c1cnccc1Cl,1,16.3
CC(NC(=O)c1ccncn1)c1ccc(C(F)(F)F)nc1,1,10.0
CC(NC(=O)c1cccnc1)c1cncc(-c2cc(F)cc(F)c2)n1,1,15.16
Cc1cc(CN2CCN(C(=O)c3cccnc3)CC2)on1,1,8.68
Cc1cc(C(=O)N2CCN(C(=O)c3cnccc3C(F)(F)F)CC2)no1,1,13.17
O=C(c1cc(Cl)co1)N1CCN(Cc2ccsc2)CC1,1,15.92
CC(NC(=O)c1ccc(C2CCCCC2)[nH]1)c1nccs1,1,16.21
Cn1cccc1CN1CCN(C(=O)c2cccnc2)CC1,1,16.97
CC1CN(C(=O)c2ccccn2)CCN1C(=O)c1cccnc1,1,15.71
CC(NC(=O)c1ccc(-c2ccc(Cl)cc2)nc1)c1cnccn1,1,11.33
O=C(NC1CCN(C(=O)c2ccncc2)CC1)c1cnccn1,1,9.02
CN(C)C(=O)CN1CCCN(C(=O)c2ccnc(-c3cccnc3)n2)CC1,1,21.79
CC(=O)N1CCN(C(=O)c2cc(C(=O)N3CCCC3)ncn2)CC1,1,18.98
CCN1CCCN(C(=O)c2ccc(Cl)cn2)CC1,1,9.44
O=C(c1cccnc1)N1CCN(CCOc2ccc(C(F)(F)F)cc2)CC1,1,14.48
O=C(c1cccnc1)N1CCN(c2ccccn2)CC1,1,13.23
CCc1ccnc(C(C)NC(=O)c2ccncc2)n1,1,13.7
O=C(c1ccnc(C(=O)N2CCOCC2)c1)N1CCN(c2ccccn2)CC1,1,15.32
CC(C)(C)c1ncc(CN2CCCN(C(=O)c3cccnc3)CC2)s1,1,14.59
CC(C)c1nc(CN2CCCN(C(=O)c3ccco3)CC2)cs1,1,14.84
O=C(NCC1(N2CCOCC2)CCCCC1)c1cncc(Cl)c1,1,10.71
O=C(NCCCN1CCCCC1)c1ccnc(-c2ccccn2)c1,1,16.33
CC1CN(C(=O)c2cc(CN3CCCCC3)on2)CC(C)O1,1,18.49
Cc1ccc(C(=O)N2CCC(F)(c3ncccc3F)CC2)nc1,1,20.39
CCc1ccc(C(=O)N2CCCN(Cc3noc(C(C)C)n3)CC2)o1,1,17.67
Cc1cncc(CCN(C)C(=O)c2ccc(C)nc2)c1,1,15.77
CN(C)c1ncccc1C(=O)c1ccncc1,1,19.12
CC(NC(=O)c1ccncn1)c1cc(C(=O)N2CCCC2)ncc1Cl,1,12.93
Cc1ccc(C(=O)N2CCC(C(=O)NC3CCCCCC3)CC2)cc1C,1,21.72
O=C(NC1CCCC1)c1cncc(C(F)F)c1,1,13.09
CCNC(=O)C1CCCN(C(=O)c2ccc(Cl)cn2)CC1,1,13.47
Cc1cc(C(=O)N2CCCN(c3cccnc3)CC2)ccn1,1,17.32
O=C(c1cc(-c2csc3c2CCCC3)on1)N1CCCCC1,1,17.29
O=C(c1ccc(Cl)cn1)N1CCCC(c2cnccn2)C1,1,15.54
CC(c1nc2cc(C(=O)N3CCCCC3)ccc2n1C)N1CCOCC1,1,32.9
O=C(NCCc1cncc(C2CCNCC2)c1)c1cncc(Cl)c1,1,13.55
Cc1csc(C2CCN(C(=O)c3cscn3)CC2)n1,1,10.77
CN1CCCN(C(=O)c2ccc(C3CCCCC3)cn2)CC1,1,11.64
CC(=O)NC1CCN(C(=O)c2cccn2C)CC1,1,12.94
O=C(c1cccnc1)N1CCCN(Cc2ccncc2)CC1,1,9.0
CC(NC(=O)C1CCCC1)c1cccc(CC(=O)NC(C)c2ccco2)c1,1,30.59
CC(=O)NC1CCN(C(=O)N2CCC(NC(=O)c3cncc(C(F)(F)F)c3)C2)C1,1,18.57
O=C(c1cccnc1)N1CCC(N=c2ccc(Cl)c[nH]2)CC1,1,11.58
O=C(c1cc(-c2cncnc2)c(Cl)[nH]1)N1CCCCCC1,1,10.57
O=C(c1ccc(Cl)c(-c2cncc(C3CCCCN3)n2)c1)N1CCOCC1,1,22.86
O=C(c1ncc(-c2cncnc2)cc1Cl)N1CCC(F)(F)CC1,1,13.81
NC(=O)c1cc(OCc2cc(F)cc(Cl)c2)ncn1,1,23.79
CC1CCN(C(=O)c2ccc(-c3cncnc3)cc2)CC1(F)F,1,17.99
COC1CCN(C(=O)c2cccc(C(=O)N3CCOCC3)n2)C1,1,20.98
Cc1noc(C)c1CN1CCN(C(=O)c2cccnc2)CC1,1,9.49
CN1CCN(C(=O)c2ccc(-c3nccn3C)cn2)CC1,1,19.62
CCC(NC(=O)c1cnc(Cl)cn1)c1ccccn1,1,10.73
O=C(NCc1cccnc1)c1ccc(-c2cccc(Cl)c2)cc1,1,15.97
CN(Cc1cnccc1F)c1ncc(Cl)c(N2CCOCC2)n1,1,23.55
CCc1nc(CN2CCCN(C(=O)c3cccc(Cl)c3)CC2)co1,1,10.7
O=C(NC1CCN(C(=O)c2ccccn2)CC1)c1cnccn1,1,11.59
CN1CCCN(C(=O)c2cccnc2OCCCN2CCCC2)CC1,1,17.37
COc1cc(C)ncc1C(=O)NCc1ccc(F)cc1,1,19.13
CC(NC(=O)c1ccc(Cl)cn1)c1ccc(Cl)nc1,1,15.19
CC(NC(=O)c1ccncn1)c1ccnc(C(F)(F)F)c1,1,8.81
CC(NC(=O)c1ccc(C2CCN(C(C)C)CC2)cc1)c1ncco1,1,19.1
COC(=O)N1CCC(F)(CNC(=O)c2cncc(-c3ccc(C)cc3)n2)CC1,1,27.03
O=C(c1ccc(C(F)(F)F)nc1)N1CCN(Cc2cccnc2)CC1,1,11.1
O=C(c1ccsc1)N1CCCN(Cc2cscn2)CC1,1,14.49
Cc1ccoc1C(=O)N1CCCN(c2ncc(-c3cccnc3)cn2)CC1,1,17.82
COCCN1CCN(C(=O)c2cncc(-c3ccc(C)cc3)n2)CC1,1,22.62
O=C(NC1CCN(Cc2ccncc2)CC1)c1ccncc1,1,15.14
O=C(CN1CCCCC1=O)Nc1cc(C(F)(F)F)ccc1Cl,1,20.09
O=C(NC1CCCCC1)c1ccnc(-c2cncnc2)c1,1,10.42
O=C(c1cc(CN2CCCCC2)c(Cl)cn1)N1CCOCC1,1,17.04
NC(=O)c1nccc(CNC(=O)c2cncc(Cl)c2Cl)c1F,1,24.14
O=C(NCCc1ccccc1)c1cc(C(=O)N2CCCCCC2)no1,1,19.83
Cc1cnc(C(=O)N2CCCC(C)C2)cn1,1,15.02
Cc1ccc(-c2ncc(C(=O)N3CC(C)CC(C)C3)[nH]2)cc1,1,20.27
COc1ccc(-c2cncc(C(=O)NC3CCN(C(=O)c4cccnc4)C3)c2)cc1,1,25.28
CC1CCCN(CCc2cnc(C(F)(F)F)cn2)C1,1,22.33
O=C(NC1CCN(C(=O)c2sncc2Cl)CC1)c1cncc(Cl)c1,1,15.75
O=C(NCC1CCC(CNC(=O)c2cccc(F)c2)CC1)c1ccncc1,1,19.82
CC(NC(=O)c1cnccn1)c1cncc(-c2ccc(F)cc2)c1,1,10.97
CN1CCCc2[nH]c(C(=O)N3CCOCC3)nc(=O)c21,1,21.8
Cc1cc(C(F)(F)F)cn1CC(=O)NC(C)c1nccs1,1,18.06
O=C(NCc1cccnc1)c1cncc(-c2ccncc2)n1,1,12.6
Cc1nc(C(=O)N2CCc3ccc(C(=O)NC(C)c4nccs4)cc3CC2)co1,1,26.5
Cc1ccc(C(=O)N(C)Cc2cc(C3CCCCC3)on2)cn1,1,23.57
CCc1cc(CN(C(=O)c2ccncc2)C2CCCCC2)on1,1,17.54
O=C(c1cccnc1)N1CCCN(c2cncs2)CC1,1,11.68
O=C(NCCc1nc(C(F)(F)F)cs1)c1ccncn1,1,15.58
COc1ccc(-c2cncc(C(=O)N3CCCCC3)n2)cc1,1,11.58
CC(C1CCCCC1)n1c2c(ccc1=O)CCN(C(=O)c1ccco1)CC2,1,25.47
CC(NC(=O)c1ncccc1Cl)c1ccncc1,1,13.28
